Word Pair,MI,Mean CosSim,MSE
Angel-Biddy,0.0,0.030801575313265696,0.12
Angel-Bidet,0.0,0.03317437768405971,0.105
Angel-Bigot,0.0,0.03317437768405971,0.105
Angel-Billy,0.0,0.04327510595603981,0.125
Angel-Binge,0.0,0.03515625,0.12499999999999996
Angel-Birch,0.0,0.033577164502832615,0.125
Angel-Birth,0.0,0.04553458691207961,0.125
Angel-Bitty,0.0,0.030801575313265703,0.125
Angel-Black,0.0,0.03515625,0.105
Angel-Blade,0.0,0.03317437768405971,0.12
Angry-Above,0.004169758586488381,0.038667888615493584,0.12
Angry-After,0.0,0.059847921140099514,0.12
Angry-Again,0.004169758586488381,0.0417705612995565,0.12
Angry-Agent,0.0,0.05725333691207961,0.08
Angry-Agree,0.0,0.0417705612995565,0.12
Angry-Alarm,0.2337916587064592,0.0308015753132657,0.07999999999999999
Angry-Album,0.0,0.04553458691207961,0.07999999999999999
Angry-Alive,0.004169758586488381,0.03866788861549357,0.105
Angry-Allay,0.004169758586488381,0.04553458691207961,0.08
Angry-Alleg,0.0,0.04553458691207961,0.105
Angry-Aloft,0.0,0.05725333691207961,0.08
Angry-Alone,0.0,0.029156646934131853,0.08
Angry-Along,0.0,0.04553458691207961,0.07999999999999999
Angry-Amaze,0.004169758586488381,0.03866788861549358,0.105
Angry-Ample,0.2337916587064592,0.0308015753132657,0.07999999999999999
Angry-Angel,0.0,0.04553458691207961,0.08
Angry-Angry,0.2337916587064592,0.0625,0.0
Angry-Ankle,0.2337916587064592,0.030801575313265703,0.07999999999999999
Angry-April,0.004169758586488381,0.02997346907287814,0.105
Angry-Arena,0.0,0.029156646934131853,0.07999999999999999
Angry-Arise,0.004169758586488381,0.03866788861549358,0.105
Angry-Armor,0.004169758586488381,0.02997346907287814,0.105
Angry-Aside,0.004169758586488381,0.038667888615493584,0.12
Angry-Asset,0.0,0.029973469072878137,0.105
Angry-Avoid,0.004169758586488381,0.0417705612995565,0.12
Angry-Bacon,0.004169758586488381,0.04553458691207961,0.12
Angry-Badge,0.004169758586488381,0.02997346907287814,0.12
Angry-Bagel,0.0,0.04553458691207961,0.12
Angry-Baker,0.0,0.04553458691207961,0.125
Angry-Balmy,0.004169758586488381,0.059847921140099514,0.105
Angry-Bandy,0.004169758586488381,0.05984792114009951,0.11999999999999998
Angry-Barer,0.0,0.04553458691207961,0.125
Angry-Basil,0.004169758586488381,0.0625,0.125
Angry-Batch,0.004169758586488381,0.0417705612995565,0.125
Angry-Bathe,0.0,0.04553458691207961,0.125
Angry-Beach,0.004169758586488381,0.029973469072878137,0.125
Angry-Beady,0.004169758586488381,0.04553458691207961,0.12
Angry-Beaky,0.004169758586488381,0.059847921140099514,0.105
Angry-Beamy,0.004169758586488381,0.059847921140099514,0.105
Angry-Beard,0.004169758586488381,0.04327510595603981,0.12
Angry-Beige,0.004169758586488381,0.029973469072878137,0.125
Angry-Bella,0.004169758586488381,0.04553458691207961,0.12
Angry-Belly,0.004169758586488381,0.059847921140099514,0.105
Angry-Belon,0.004169758586488381,0.04553458691207961,0.125
Angry-Berry,0.004169758586488381,0.059847921140099514,0.105
Angry-Beryl,0.0,0.05725333691207961,0.125
Angry-Beset,0.0,0.04553458691207961,0.12
Angry-Betsy,0.004169758586488381,0.0417705612995565,0.12
Angry-Betta,0.004169758586488381,0.04553458691207961,0.125
Angry-Betty,0.004169758586488381,0.0417705612995565,0.12
Angry-Biddy,0.004169758586488381,0.0417705612995565,0.105
Angry-Bidet,0.0,0.04553458691207961,0.105
Angry-Bigot,0.004169758586488381,0.04553458691207961,0.105
Angry-Billy,0.004169758586488381,0.059847921140099514,0.105
Angry-Binge,0.004169758586488381,0.04553458691207961,0.125
Angry-Birch,0.004169758586488381,0.0417705612995565,0.125
Angry-Birth,0.004169758586488381,0.05725333691207961,0.125
Angry-Bitty,0.004169758586488381,0.0417705612995565,0.12
Angry-Black,0.004169758586488381,0.04553458691207961,0.12
Angry-Blade,0.004169758586488381,0.043275105956039804,0.12
Ankle-Above,0.004169758586488381,0.020745549246666238,0.105
Ankle-After,0.0,0.02997346907287814,0.12
Ankle-Again,0.004169758586488381,0.02174467292893051,0.12
Ankle-Agent,0.0,0.02997346907287814,0.105
Ankle-Agree,0.0,0.020745549246666238,0.07999999999999999
Ankle-Alarm,0.2337916587064592,0.015363033072691948,0.08
Ankle-Album,0.0,0.02238477633522175,0.105
Ankle-Alive,0.004169758586488381,0.020745549246666238,0.08
Ankle-Allay,0.004169758586488381,0.023101181484949274,0.08
Ankle-Alleg,0.0,0.023101181484949274,0.07999999999999999
Ankle-Aloft,0.0,0.02997346907287814,0.105
Ankle-Alone,0.0,0.01510328080344302,0.045
Ankle-Along,0.0,0.023101181484949274,0.08
Ankle-Amaze,0.004169758586488381,0.020745549246666238,0.08
Ankle-Ample,0.2337916587064592,0.015625,2.7733391199176195e-34
Ankle-Angel,0.0,0.022384776335221748,0.105
Ankle-Angry,0.2337916587064592,0.030801575313265696,0.07999999999999999
Ankle-Ankle,0.2337916587064592,0.015625,0.0
Ankle-April,0.004169758586488381,0.015363033072691948,0.08
Ankle-Arena,0.0,0.01510328080344302,0.045
Ankle-Arise,0.004169758586488381,0.020745549246666238,0.08
Ankle-Armor,0.004169758586488381,0.015363033072691948,0.08
Ankle-Aside,0.004169758586488381,0.020745549246666238,0.105
Ankle-Asset,0.0,0.01536303307269195,0.12
Ankle-Avoid,0.004169758586488381,0.02174467292893051,0.12
Ankle-Bacon,0.004169758586488381,0.023101181484949274,0.125
Ankle-Badge,0.004169758586488381,0.015363033072691948,0.12
Ankle-Bagel,0.0,0.023101181484949274,0.125
Ankle-Baker,0.0,0.023101181484949274,0.12
Ankle-Balmy,0.004169758586488381,0.0308015753132657,0.105
Ankle-Bandy,0.004169758586488381,0.029973469072878137,0.12
Ankle-Barer,0.0,0.023101181484949274,0.12
Ankle-Basil,0.004169758586488381,0.030801575313265696,0.125
Ankle-Batch,0.004169758586488381,0.020745549246666238,0.125
Ankle-Bathe,0.0,0.022384776335221748,0.12
Ankle-Beach,0.004169758586488381,0.015103280803443019,0.125
Ankle-Beady,0.004169758586488381,0.023101181484949274,0.125
Ankle-Beaky,0.004169758586488381,0.0308015753132657,0.12
Ankle-Beamy,0.004169758586488381,0.0308015753132657,0.12
Ankle-Beard,0.004169758586488381,0.022384776335221748,0.12
Ankle-Beige,0.004169758586488381,0.015363033072691948,0.12
Ankle-Bella,0.004169758586488381,0.023101181484949274,0.08
Ankle-Belly,0.004169758586488381,0.0308015753132657,0.105
Ankle-Belon,0.004169758586488381,0.023101181484949274,0.11999999999999998
Ankle-Berry,0.004169758586488381,0.0308015753132657,0.105
Ankle-Beryl,0.0,0.02997346907287814,0.12
Ankle-Beset,0.0,0.023101181484949274,0.125
Ankle-Betsy,0.004169758586488381,0.02174467292893051,0.125
Ankle-Betta,0.004169758586488381,0.023101181484949274,0.12
Ankle-Betty,0.004169758586488381,0.02174467292893051,0.125
Ankle-Biddy,0.004169758586488381,0.02174467292893051,0.125
Ankle-Bidet,0.0,0.023101181484949274,0.125
Ankle-Bigot,0.004169758586488381,0.023101181484949274,0.125
Ankle-Billy,0.004169758586488381,0.0308015753132657,0.105
Ankle-Binge,0.004169758586488381,0.022384776335221748,0.105
Ankle-Birch,0.004169758586488381,0.020745549246666238,0.12
Ankle-Birth,0.004169758586488381,0.029156646934131857,0.12
Ankle-Bitty,0.004169758586488381,0.02174467292893051,0.125
Ankle-Black,0.004169758586488381,0.022384776335221748,0.12
Ankle-Blade,0.004169758586488381,0.022384776335221748,0.105
April-Above,0.004169758586488381,0.02174467292893051,0.12
April-After,0.0,0.02915664693413185,0.07999999999999999
April-Again,0.2337916587064592,0.020745549246666238,0.08
April-Agent,0.0,0.02997346907287814,0.12
April-Agree,0.0,0.020745549246666238,0.07999999999999999
April-Alarm,0.004169758586488381,0.015363033072691948,0.08
April-Album,0.0,0.022384776335221748,0.045
April-Alive,0.004169758586488381,0.02174467292893051,0.105
April-Allay,0.2337916587064592,0.022384776335221748,0.04499999999999999
April-Alleg,0.0,0.022384776335221745,0.04499999999999999
April-Aloft,0.0,0.02997346907287814,0.105
April-Alone,0.0,0.015363033072691948,0.105
April-Along,0.0,0.022384776335221748,0.105
April-Amaze,0.004169758586488381,0.02174467292893051,0.105
April-Ample,0.004169758586488381,0.015363033072691948,0.07999999999999999
April-Angel,0.0,0.022384776335221748,0.04499999999999999
April-Angry,0.004169758586488381,0.02997346907287814,0.105
April-Ankle,0.004169758586488381,0.015363033072691948,0.08
April-April,0.2337916587064592,0.015625,0.0
April-Arena,0.0,0.015363033072691948,0.105
April-Arise,0.004169758586488381,0.02174467292893051,0.105
April-Armor,0.2337916587064592,0.015625,1.8488927466117464e-34
April-Aside,0.004169758586488381,0.02174467292893051,0.12
April-Asset,0.0,0.015625,0.105
April-Avoid,0.2337916587064592,0.020745549246666235,0.105
April-Bacon,0.004169758586488381,0.022384776335221748,0.105
April-Badge,0.004169758586488381,0.015103280803443017,0.125
April-Bagel,0.0,0.022384776335221748,0.105
April-Baker,0.0,0.023101181484949274,0.08
April-Balmy,0.004169758586488381,0.02997346907287814,0.12
April-Bandy,0.004169758586488381,0.029156646934131853,0.12
April-Barer,0.0,0.023101181484949274,0.08
April-Basil,0.004169758586488381,0.02997346907287814,0.105
April-Batch,0.004169758586488381,0.020745549246666238,0.125
April-Bathe,0.0,0.022384776335221748,0.125
April-Beach,0.004169758586488381,0.01510328080344302,0.125
April-Beady,0.004169758586488381,0.022384776335221748,0.125
April-Beaky,0.004169758586488381,0.0308015753132657,0.125
April-Beamy,0.004169758586488381,0.0308015753132657,0.125
April-Beard,0.004169758586488381,0.023101181484949274,0.125
April-Beige,0.004169758586488381,0.015625,0.125
April-Bella,0.004169758586488381,0.023101181484949274,0.12
April-Belly,0.004169758586488381,0.02997346907287814,0.12
April-Belon,0.004169758586488381,0.023101181484949274,0.08
April-Berry,0.004169758586488381,0.02997346907287814,0.12
April-Beryl,0.0,0.030801575313265696,0.105
April-Beset,0.0,0.023101181484949274,0.12
April-Betsy,0.004169758586488381,0.02174467292893051,0.125
April-Betta,0.004169758586488381,0.023101181484949274,0.125
April-Betty,0.004169758586488381,0.02174467292893051,0.125
April-Biddy,0.004169758586488381,0.020745549246666238,0.125
April-Bidet,0.0,0.022384776335221748,0.12
April-Bigot,0.004169758586488381,0.022384776335221745,0.12
April-Billy,0.004169758586488381,0.02997346907287814,0.12
April-Binge,0.004169758586488381,0.022384776335221748,0.12
April-Birch,0.004169758586488381,0.020745549246666238,0.12
April-Birth,0.004169758586488381,0.02997346907287814,0.12
April-Bitty,0.004169758586488381,0.02174467292893051,0.125
April-Black,0.004169758586488381,0.022384776335221748,0.105
April-Blade,0.004169758586488381,0.022384776335221748,0.12
Arena-Above,0.0,0.022767293456039804,0.08
Arena-After,0.0,0.02997346907287814,0.12
Arena-Again,0.0,0.02174467292893051,0.105
Arena-Agent,0.0,0.030801575313265696,0.08
Arena-Agree,0.0,0.02174467292893051,0.10499999999999998
Arena-Alarm,0.0,0.015103280803443017,0.045
Arena-Album,0.0,0.022384776335221748,0.105
Arena-Alive,0.0,0.022767293456039804,0.04499999999999999
Arena-Allay,0.0,0.022384776335221748,0.105
Arena-Alleg,0.0,0.022384776335221748,0.105
Arena-Aloft,0.0,0.030801575313265696,0.08
Arena-Alone,0.0,0.015625,2.465190328815662e-34
Arena-Along,0.0,0.022384776335221745,0.04499999999999999
Arena-Amaze,0.0,0.022767293456039804,0.04499999999999999
Arena-Ample,0.0,0.015103280803443019,0.04499999999999999
Arena-Angel,0.0,0.022384776335221748,0.105
Arena-Angry,0.0,0.029156646934131853,0.07999999999999999
Arena-Ankle,0.0,0.015103280803443019,0.045
Arena-April,0.0,0.015363033072691948,0.105
Arena-Arena,0.0,0.015625,0.0
Arena-Arise,0.0,0.022767293456039804,0.04499999999999999
Arena-Armor,0.0,0.015363033072691948,0.105
Arena-Aside,0.0,0.022767293456039804,0.08
Arena-Asset,0.0,0.015363033072691948,0.12
Arena-Avoid,0.0,0.02174467292893051,0.105
Arena-Bacon,0.0,0.022384776335221748,0.125
Arena-Badge,0.0,0.015363033072691948,0.12
Arena-Bagel,0.0,0.022384776335221748,0.125
Arena-Baker,0.0,0.02238477633522174,0.125
Arena-Balmy,0.0,0.02997346907287814,0.12
Arena-Bandy,0.0,0.02997346907287814,0.12499999999999999
Arena-Barer,0.0,0.02238477633522174,0.125
Arena-Basil,0.0,0.02915664693413185,0.125
Arena-Batch,0.0,0.02174467292893051,0.125
Arena-Bathe,0.0,0.022384776335221748,0.11999999999999998
Arena-Beach,0.0,0.015363033072691948,0.12
Arena-Beady,0.0,0.022384776335221748,0.12
Arena-Beaky,0.0,0.02997346907287814,0.105
Arena-Beamy,0.0,0.02997346907287814,0.105
Arena-Beard,0.0,0.023101181484949274,0.105
Arena-Beige,0.0,0.015363033072691948,0.105
Arena-Bella,0.0,0.022384776335221748,0.105
Arena-Belly,0.0,0.02997346907287814,0.12
Arena-Belon,0.0,0.022384776335221745,0.125
Arena-Berry,0.0,0.02997346907287814,0.12
Arena-Beryl,0.0,0.030801575313265696,0.125
Arena-Beset,0.0,0.022384776335221745,0.125
Arena-Betsy,0.0,0.02174467292893051,0.125
Arena-Betta,0.0,0.022384776335221748,0.12
Arena-Betty,0.0,0.02174467292893051,0.125
Arena-Biddy,0.0,0.02174467292893051,0.125
Arena-Bidet,0.0,0.022384776335221748,0.125
Arena-Bigot,0.0,0.02238477633522174,0.125
Arena-Billy,0.0,0.02997346907287814,0.12
Arena-Binge,0.0,0.022384776335221748,0.12
Arena-Birch,0.0,0.02174467292893051,0.125
Arena-Birth,0.0,0.030801575313265696,0.125
Arena-Bitty,0.0,0.02174467292893051,0.125
Arena-Black,0.0,0.022384776335221748,0.105
Arena-Blade,0.0,0.023101181484949274,0.08
Arise-Above,0.40173580644063184,0.03515625,0.045
Arise-After,0.0016671492549624328,0.0417705612995565,0.12
Arise-Again,0.004169758586488381,0.031094191037924285,0.105
Arise-Agent,0.0016671492549624328,0.04499295485176355,0.105
Arise-Agree,0.0,0.031094191037924282,0.105
Arise-Alarm,0.004169758586488381,0.020745549246666238,0.08
Arise-Album,0.0,0.0308015753132657,0.105
Arise-Alive,0.40173580644063184,0.03515625,3.6977854932234927e-34
Arise-Allay,0.004169758586488381,0.030801575313265696,0.105
Arise-Alleg,0.0,0.030801575313265696,0.105
Arise-Aloft,0.0016671492549624328,0.04499295485176355,0.08
Arise-Alone,0.0,0.022767293456039804,0.045
Arise-Along,0.0,0.030801575313265696,0.08
Arise-Amaze,0.40173580644063184,0.03515625,3.0814879110195775e-34
Arise-Ample,0.004169758586488381,0.020745549246666238,0.08
Arise-Angel,0.0,0.030801575313265696,0.105
Arise-Angry,0.004169758586488381,0.03866788861549358,0.105
Arise-Ankle,0.004169758586488381,0.020745549246666238,0.08
Arise-April,0.004169758586488381,0.02174467292893051,0.105
Arise-Arena,0.0,0.022767293456039804,0.04499999999999999
Arise-Arise,0.40173580644063184,0.03515625,0.0
Arise-Armor,0.004169758586488381,0.02174467292893051,0.105
Arise-Aside,0.005836907841450814,0.03515625,0.08
Arise-Asset,0.018317486162038737,0.02174467292893051,0.12
Arise-Avoid,0.005836907841450814,0.031094191037924282,0.105
Arise-Bacon,0.004169758586488381,0.030801575313265696,0.125
Arise-Badge,0.004169758586488381,0.02174467292893051,0.12
Arise-Bagel,0.0,0.0308015753132657,0.125
Arise-Baker,0.0,0.030801575313265696,0.125
Arise-Balmy,0.004169758586488381,0.0417705612995565,0.125
Arise-Bandy,0.004169758586488381,0.0417705612995565,0.125
Arise-Barer,0.0,0.030801575313265696,0.125
Arise-Basil,0.005836907841450814,0.03866788861549358,0.125
Arise-Batch,0.005836907841450814,0.031094191037924282,0.125
Arise-Bathe,0.0016671492549624328,0.030801575313265696,0.12
Arise-Beach,0.004169758586488381,0.02174467292893051,0.12
Arise-Beady,0.004169758586488381,0.0308015753132657,0.12
Arise-Beaky,0.004169758586488381,0.0417705612995565,0.12
Arise-Beamy,0.004169758586488381,0.0417705612995565,0.12
Arise-Beard,0.004169758586488381,0.033577164502832615,0.12
Arise-Beige,0.004169758586488381,0.02174467292893051,0.105
Arise-Bella,0.004169758586488381,0.030801575313265696,0.12
Arise-Belly,0.004169758586488381,0.0417705612995565,0.125
Arise-Belon,0.004169758586488381,0.030801575313265696,0.125
Arise-Berry,0.004169758586488381,0.0417705612995565,0.125
Arise-Beryl,0.0,0.04499295485176356,0.12
Arise-Beset,0.007131118889690036,0.030801575313265696,0.125
Arise-Betsy,0.0821402831816517,0.031094191037924285,0.12
Arise-Betta,0.0821402831816517,0.030801575313265696,0.105
Arise-Betty,0.0821402831816517,0.031094191037924285,0.12
Arise-Biddy,0.004169758586488381,0.031094191037924282,0.125
Arise-Bidet,0.0016671492549624328,0.030801575313265696,0.125
Arise-Bigot,0.005836907841450814,0.030801575313265696,0.125
Arise-Billy,0.004169758586488381,0.0417705612995565,0.125
Arise-Binge,0.004169758586488381,0.0308015753132657,0.12
Arise-Birch,0.004169758586488381,0.031094191037924282,0.125
Arise-Birth,0.172113906320661,0.04499295485176355,0.12
Arise-Bitty,0.0821402831816517,0.031094191037924285,0.12
Arise-Black,0.004169758586488381,0.030801575313265696,0.105
Arise-Blade,0.004169758586488381,0.033577164502832615,0.08
Armor-Above,0.004169758586488381,0.02174467292893051,0.12
Armor-After,0.0,0.029156646934131853,0.08
Armor-Again,0.2337916587064592,0.020745549246666238,0.08
Armor-Agent,0.0,0.02997346907287814,0.12
Armor-Agree,0.0,0.020745549246666238,0.07999999999999999
Armor-Alarm,0.004169758586488381,0.015363033072691948,0.08
Armor-Album,0.0,0.022384776335221748,0.045
Armor-Alive,0.004169758586488381,0.02174467292893051,0.105
Armor-Allay,0.2337916587064592,0.022384776335221748,0.04499999999999999
Armor-Alleg,0.0,0.022384776335221748,0.045
Armor-Aloft,0.0,0.02997346907287814,0.105
Armor-Alone,0.0,0.015363033072691948,0.105
Armor-Along,0.0,0.022384776335221748,0.105
Armor-Amaze,0.004169758586488381,0.02174467292893051,0.105
Armor-Ample,0.004169758586488381,0.015363033072691948,0.08
Armor-Angel,0.0,0.022384776335221748,0.04499999999999999
Armor-Angry,0.004169758586488381,0.02997346907287814,0.105
Armor-Ankle,0.004169758586488381,0.015363033072691948,0.08
Armor-April,0.2337916587064592,0.015625,1.8488927466117464e-34
Armor-Arena,0.0,0.015363033072691948,0.105
Armor-Arise,0.004169758586488381,0.02174467292893051,0.105
Armor-Armor,0.2337916587064592,0.015625,0.0
Armor-Aside,0.004169758586488381,0.02174467292893051,0.12
Armor-Asset,0.0,0.015625,0.105
Armor-Avoid,0.2337916587064592,0.020745549246666235,0.105
Armor-Bacon,0.004169758586488381,0.022384776335221748,0.105
Armor-Badge,0.004169758586488381,0.015103280803443017,0.125
Armor-Bagel,0.0,0.022384776335221748,0.105
Armor-Baker,0.0,0.023101181484949274,0.08
Armor-Balmy,0.004169758586488381,0.02997346907287814,0.12
Armor-Bandy,0.004169758586488381,0.029156646934131853,0.12
Armor-Barer,0.0,0.023101181484949274,0.08
Armor-Basil,0.004169758586488381,0.02997346907287814,0.105
Armor-Batch,0.004169758586488381,0.020745549246666238,0.125
Armor-Bathe,0.0,0.022384776335221748,0.125
Armor-Beach,0.004169758586488381,0.01510328080344302,0.125
Armor-Beady,0.004169758586488381,0.022384776335221748,0.125
Armor-Beaky,0.004169758586488381,0.0308015753132657,0.125
Armor-Beamy,0.004169758586488381,0.0308015753132657,0.125
Armor-Beard,0.004169758586488381,0.023101181484949274,0.125
Armor-Beige,0.004169758586488381,0.015625,0.125
Armor-Bella,0.004169758586488381,0.023101181484949274,0.12
Armor-Belly,0.004169758586488381,0.02997346907287814,0.12
Armor-Belon,0.004169758586488381,0.023101181484949274,0.08
Armor-Berry,0.004169758586488381,0.02997346907287814,0.12
Armor-Beryl,0.0,0.030801575313265696,0.105
Armor-Beset,0.0,0.023101181484949274,0.12
Armor-Betsy,0.004169758586488381,0.02174467292893051,0.125
Armor-Betta,0.004169758586488381,0.023101181484949274,0.125
Armor-Betty,0.004169758586488381,0.02174467292893051,0.125
Armor-Biddy,0.004169758586488381,0.020745549246666238,0.125
Armor-Bidet,0.0,0.022384776335221748,0.12
Armor-Bigot,0.004169758586488381,0.022384776335221748,0.12
Armor-Billy,0.004169758586488381,0.02997346907287814,0.12
Armor-Binge,0.004169758586488381,0.022384776335221748,0.12
Armor-Birch,0.004169758586488381,0.020745549246666238,0.12
Armor-Birth,0.004169758586488381,0.02997346907287814,0.12
Armor-Bitty,0.004169758586488381,0.02174467292893051,0.125
Armor-Black,0.004169758586488381,0.022384776335221748,0.105
Armor-Blade,0.004169758586488381,0.022384776335221748,0.12
Aside-Above,0.005836907841450814,0.03515625,0.08
Aside-After,0.0016671492549624328,0.0417705612995565,0.12
Aside-Again,0.004169758586488381,0.031094191037924282,0.105
Aside-Agent,0.0016671492549624328,0.04499295485176356,0.105
Aside-Agree,0.0,0.031094191037924282,0.105
Aside-Alarm,0.004169758586488381,0.020745549246666235,0.105
Aside-Album,0.0,0.030801575313265696,0.12
Aside-Alive,0.005836907841450814,0.03515625,0.08
Aside-Allay,0.004169758586488381,0.030801575313265696,0.12
Aside-Alleg,0.0,0.030801575313265696,0.12
Aside-Aloft,0.0016671492549624328,0.04499295485176355,0.08
Aside-Alone,0.0,0.022767293456039808,0.08
Aside-Along,0.0,0.030801575313265696,0.105
Aside-Amaze,0.005836907841450814,0.03515625,0.08
Aside-Ample,0.004169758586488381,0.020745549246666235,0.105
Aside-Angel,0.0,0.030801575313265696,0.12
Aside-Angry,0.004169758586488381,0.03866788861549358,0.12
Aside-Ankle,0.004169758586488381,0.020745549246666238,0.105
Aside-April,0.004169758586488381,0.02174467292893051,0.12
Aside-Arena,0.0,0.022767293456039804,0.08
Aside-Arise,0.005836907841450814,0.03515625,0.08
Aside-Armor,0.004169758586488381,0.02174467292893051,0.12
Aside-Aside,0.40173580644063184,0.03515625,0.0
Aside-Asset,0.04236459323068101,0.021744672928930505,0.105
Aside-Avoid,0.172113906320661,0.031094191037924282,0.08
Aside-Bacon,0.004169758586488381,0.030801575313265696,0.125
Aside-Badge,0.004169758586488381,0.02174467292893051,0.105
Aside-Bagel,0.0,0.030801575313265696,0.125
Aside-Baker,0.0,0.030801575313265696,0.125
Aside-Balmy,0.004169758586488381,0.0417705612995565,0.125
Aside-Bandy,0.004169758586488381,0.0417705612995565,0.12
Aside-Barer,0.0,0.030801575313265696,0.125
Aside-Basil,0.005836907841450814,0.03866788861549358,0.125
Aside-Batch,0.005836907841450814,0.031094191037924282,0.12
Aside-Bathe,0.0016671492549624328,0.030801575313265696,0.105
Aside-Beach,0.004169758586488381,0.021744672928930505,0.105
Aside-Beady,0.004169758586488381,0.030801575313265696,0.105
Aside-Beaky,0.004169758586488381,0.0417705612995565,0.12
Aside-Beamy,0.004169758586488381,0.0417705612995565,0.12
Aside-Beard,0.004169758586488381,0.033577164502832615,0.12
Aside-Beige,0.004169758586488381,0.0217446729289305,0.07999999999999999
Aside-Bella,0.004169758586488381,0.030801575313265696,0.12
Aside-Belly,0.004169758586488381,0.0417705612995565,0.125
Aside-Belon,0.004169758586488381,0.030801575313265696,0.125
Aside-Berry,0.004169758586488381,0.0417705612995565,0.125
Aside-Beryl,0.0,0.04499295485176355,0.125
Aside-Beset,0.007131118889690036,0.030801575313265696,0.125
Aside-Betsy,0.011300877476178417,0.031094191037924285,0.125
Aside-Betta,0.011300877476178417,0.030801575313265696,0.12
Aside-Betty,0.011300877476178417,0.031094191037924285,0.125
Aside-Biddy,0.004169758586488381,0.031094191037924282,0.12
Aside-Bidet,0.0016671492549624328,0.030801575313265696,0.125
Aside-Bigot,0.005836907841450814,0.030801575313265696,0.125
Aside-Billy,0.004169758586488381,0.0417705612995565,0.125
Aside-Binge,0.004169758586488381,0.030801575313265703,0.105
Aside-Birch,0.004169758586488381,0.031094191037924282,0.12
Aside-Birth,0.005836907841450814,0.04499295485176355,0.125
Aside-Bitty,0.011300877476178417,0.031094191037924285,0.125
Aside-Black,0.004169758586488381,0.030801575313265696,0.105
Aside-Blade,0.004169758586488381,0.033577164502832615,0.08
Asset-Above,0.018317486162038737,0.021744672928930505,0.12
Asset-After,0.04236459323068101,0.02915664693413185,0.07999999999999999
Asset-Again,0.0,0.020745549246666238,0.105
Asset-Agent,0.04236459323068101,0.02997346907287814,0.105
Asset-Agree,0.0,0.020745549246666238,0.105
Asset-Alarm,0.0,0.015363033072691948,0.12
Asset-Album,0.0,0.022384776335221748,0.105
Asset-Alive,0.018317486162038737,0.02174467292893051,0.12
Asset-Allay,0.0,0.022384776335221748,0.08
Asset-Alleg,0.0,0.022384776335221745,0.105
Asset-Aloft,0.04236459323068101,0.02997346907287814,0.105
Asset-Alone,0.0,0.015363033072691948,0.12
Asset-Along,0.0,0.022384776335221748,0.12
Asset-Amaze,0.018317486162038737,0.02174467292893051,0.12
Asset-Ample,0.0,0.015363033072691948,0.11999999999999998
Asset-Angel,0.0,0.022384776335221748,0.105
Asset-Angry,0.0,0.02997346907287814,0.105
Asset-Ankle,0.0,0.015363033072691948,0.12
Asset-April,0.0,0.015625,0.105
Asset-Arena,0.0,0.015363033072691948,0.12
Asset-Arise,0.018317486162038737,0.02174467292893051,0.12
Asset-Armor,0.0,0.015625,0.105
Asset-Aside,0.04236459323068101,0.02174467292893051,0.105
Asset-Asset,0.6534181947937017,0.015625,0.0
Asset-Avoid,0.04236459323068101,0.020745549246666235,0.08
Asset-Bacon,0.0,0.022384776335221748,0.12
Asset-Badge,0.0,0.015103280803443017,0.125
Asset-Bagel,0.0,0.022384776335221748,0.12
Asset-Baker,0.0,0.023101181484949274,0.12
Asset-Balmy,0.0,0.02997346907287814,0.12
Asset-Bandy,0.0,0.029156646934131853,0.12
Asset-Barer,0.0,0.023101181484949274,0.12
Asset-Basil,0.04236459323068101,0.02997346907287814,0.105
Asset-Batch,0.04236459323068101,0.020745549246666238,0.12
Asset-Bathe,0.04236459323068101,0.022384776335221748,0.12
Asset-Beach,0.0,0.01510328080344302,0.125
Asset-Beady,0.0,0.022384776335221748,0.12
Asset-Beaky,0.0,0.030801575313265696,0.12
Asset-Beamy,0.0,0.030801575313265696,0.12
Asset-Beard,0.0,0.023101181484949274,0.125
Asset-Beige,0.0,0.015625,0.125
Asset-Bella,0.0,0.023101181484949274,0.125
Asset-Belly,0.0,0.02997346907287814,0.12
Asset-Belon,0.0,0.023101181484949274,0.12
Asset-Berry,0.0,0.02997346907287814,0.12
Asset-Beryl,0.0,0.030801575313265696,0.125
Asset-Beset,0.19236371182630624,0.023101181484949274,0.07999999999999999
Asset-Betsy,0.005240683184563444,0.02174467292893051,0.105
Asset-Betta,0.005240683184563444,0.023101181484949274,0.12
Asset-Betty,0.005240683184563444,0.02174467292893051,0.105
Asset-Biddy,0.0,0.020745549246666238,0.12
Asset-Bidet,0.04236459323068101,0.022384776335221745,0.105
Asset-Bigot,0.04236459323068101,0.022384776335221745,0.105
Asset-Billy,0.0,0.02997346907287814,0.12
Asset-Binge,0.0,0.022384776335221748,0.125
Asset-Birch,0.0,0.020745549246666238,0.125
Asset-Birth,0.018317486162038737,0.02997346907287814,0.125
Asset-Bitty,0.005240683184563444,0.02174467292893051,0.105
Asset-Black,0.0,0.022384776335221748,0.125
Asset-Blade,0.0,0.022384776335221748,0.125
Avoid-Above,0.005836907841450814,0.031094191037924282,0.105
Avoid-After,0.0016671492549624328,0.044992954851763564,0.105
Avoid-Again,0.2337916587064592,0.03515625,0.08
Avoid-Agent,0.0016671492549624328,0.044992954851763564,0.105
Avoid-Agree,0.0,0.031094191037924282,0.105
