Word Pair,MI,Mean CosSim,MSE
Embarrassing-Refrigerator,0.00436608186177298,0.05555788203394502,0.12152777777777778
Embarrassing-Sanitization,0.0077652445569547784,0.0454982031735346,0.1171875
Embarrassing-Relationship,0.010638489512789485,0.05588045522646817,0.1171875
Embarrassing-Considerable,0.00436608186177298,0.05565096392320687,0.12152777777777778
Embarrassing-Investigator,0.002452749819108327,0.058650804853744055,0.1111111111111111
Embarrassing-Intimidating,0.2444301482192487,0.060338817736719605,0.06944444444444445
Embarrassing-Registration,0.009392711536431661,0.05907812888831114,0.1111111111111111
Embarrassing-Sophisticate,0.007490705301454209,0.05832032094605392,0.12413194444444445
Embarrassing-Subscription,0.00522295294994328,0.06077222336073351,0.1032986111111111
Embarrassing-Independence,0.0,0.045380919219207116,0.1032986111111111
Embarrassing-Satisfaction,0.00633998245412442,0.05898222249469923,0.1111111111111111
Embarrassing-Intelligence,0.00019632327528459892,0.05832032094605391,0.09375
Embarrassing-Requirements,0.004963517395114338,0.0442966809694766,0.1171875
Embarrassing-Contribution,0.014808248099277867,0.05869980568038735,0.1171875
Perseverance-Accomplished,0.00019632327528459892,0.05268822860033384,0.125
Perseverance-Embarrassing,0.0007937588086259564,0.05398331285483644,0.12413194444444445
Perseverance-Perseverance,0.12693054534140277,0.06249999999999999,0.0
Perseverance-Significance,0.00019632327528459892,0.0536821901840597,0.08246527777777778
Perseverance-Hypothetical,0.0007937588086259564,0.05526083204350762,0.1171875
Perseverance-Respectively,0.001404327699177435,0.05788278014482312,0.1171875
Perseverance-Entrepreneur,0.00019632327528459892,0.03816360047562942,0.12413194444444445
Perseverance-Irrespective,0.001404327699177435,0.05383304040477084,0.1171875
Perseverance-Disappointed,0.0007937588086259564,0.05314702501121056,0.12152777777777778
Perseverance-Professional,0.010638489512789485,0.05537124712263268,0.1032986111111111
Perseverance-Circumstance,0.0007937588086259564,0.05712340799554292,0.08246527777777778
Perseverance-Immaculately,0.00019632327528459892,0.050068499793439344,0.12413194444444445
Perseverance-Confidential,0.00019632327528459892,0.052290965426004386,0.1032986111111111
Perseverance-Unbelievable,0.00019632327528459892,0.05147373470207514,0.1171875
Perseverance-Illustration,0.00522295294994328,0.04201803587414264,0.12152777777777778
Perseverance-Satisfactory,0.003320946714965828,0.06099461223962394,0.12152777777777778
Perseverance-Disadvantage,0.006778941125807625,0.05403245543333894,0.09375
Perseverance-Organization,0.0003940440691437355,0.04798901409716963,0.125
Perseverance-Psychologist,0.0018189598875294893,0.05573256776105336,0.12413194444444445
Perseverance-Entertaining,0.010638489512789485,0.052287554704608094,0.12152777777777778
Perseverance-Refrigerator,0.00019632327528459892,0.0528404230486654,0.09375
Perseverance-Sanitization,0.002452749819108327,0.03917981273064927,0.12152777777777778
Perseverance-Relationship,0.0007937588086259564,0.05022449251560455,0.1032986111111111
Perseverance-Considerable,0.02581244745348731,0.05782239062285602,0.06944444444444445
Perseverance-Investigator,0.003595485970466397,0.050531215090366,0.1171875
Perseverance-Intimidating,0.0007937588086259564,0.05345519316384278,0.125
Perseverance-Registration,0.00522295294994328,0.05176688449522804,0.1171875
Perseverance-Sophisticate,0.0021702238676360383,0.05320523359308356,0.1032986111111111
Perseverance-Subscription,0.00522295294994328,0.055732567761053356,0.11111111111111109
Perseverance-Independence,0.0,0.04335721495205561,0.1111111111111111
Perseverance-Satisfaction,0.003320946714965828,0.0516149763549921,0.12152777777777778
Perseverance-Intelligence,0.00019632327528459892,0.05496861134468953,0.1032986111111111
Perseverance-Requirements,0.0007937588086259564,0.04384357717888322,0.06944444444444445
Perseverance-Contribution,0.010638489512789485,0.05352677847685733,0.1171875
Significance-Accomplished,0.0042183215308616556,0.052229585627961435,0.12413194444444445
Significance-Embarrassing,0.00436608186177298,0.05398331285483644,0.12152777777777778
Significance-Perseverance,0.00019632327528459892,0.0536821901840597,0.08246527777777778
Significance-Significance,0.27522452684380233,0.0625,0.0
Significance-Hypothetical,0.00436608186177298,0.056403125464794035,0.1171875
Significance-Respectively,0.00034729606546714253,0.05481044993221813,0.1111111111111111
Significance-Entrepreneur,4.856294437327428e-05,0.03836091877266572,0.12152777777777778
Significance-Irrespective,0.004517054651955524,0.05119729834706621,0.1171875
Significance-Disappointed,0.00436608186177298,0.05776218040172476,0.12152777777777778
Significance-Professional,0.00019632327528459892,0.05488698126252552,0.1171875
Significance-Circumstance,0.00436608186177298,0.05712340799554293,0.09375
Significance-Immaculately,0.0042183215308616556,0.04933300330336361,0.125
Significance-Confidential,0.0042183215308616556,0.053386153448073695,0.1111111111111111
Significance-Unbelievable,4.856294437327428e-05,0.05083323836350124,0.1111111111111111
Significance-Illustration,0.0004497994167456526,0.041330280874089624,0.125
Significance-Satisfactory,0.0196257757564463,0.051536024502495933,0.1032986111111111
Significance-Disadvantage,0.004517054651955524,0.053252167476551295,0.1111111111111111
Significance-Organization,0.00426722647343275,0.04798901409716963,0.12413194444444445
Significance-Psychologist,0.004619558003234034,0.058830283365829995,0.125
Significance-Entertaining,0.00019632327528459892,0.05001978923683445,0.12413194444444445
Significance-Refrigerator,0.23384022165083249,0.05537140050910079,0.08246527777777778
Significance-Sanitization,0.021699628135818064,0.04032311089642486,0.12152777777777778
Significance-Relationship,0.00019632327528459892,0.054248537553319404,0.12152777777777778
Significance-Considerable,0.0042183215308616556,0.05782239062285602,0.09375
Significance-Investigator,0.0006064484008839535,0.050531215090366,0.1171875
Significance-Intimidating,0.00436608186177298,0.05159122601820401,0.125
Significance-Registration,0.004619558003234034,0.05285659900189343,0.12152777777777778
Significance-Sophisticate,0.0196257757564463,0.05289048784423489,0.1111111111111111
Significance-Subscription,0.019630862147152733,0.056403125464794035,0.1111111111111111
Significance-Independence,0.0,0.04195961371744258,0.09375
Significance-Satisfaction,0.0196257757564463,0.050838871398392466,0.1032986111111111
Significance-Intelligence,4.856294437327428e-05,0.051226262742386536,0.09375
Significance-Requirements,0.00436608186177298,0.040508372014381115,0.1032986111111111
Significance-Contribution,0.00436608186177298,0.057350771777201354,0.12413194444444445
Hypothetical-Accomplished,0.00436608186177298,0.05691651332278307,0.1171875
Hypothetical-Embarrassing,0.014808248099277867,0.061107140241567395,0.1171875
Hypothetical-Perseverance,0.0007937588086259564,0.05526083204350761,0.1171875
Hypothetical-Significance,0.00436608186177298,0.056403125464794035,0.1171875
Hypothetical-Hypothetical,0.360722204047862,0.0625,0.0
Hypothetical-Respectively,0.001404327699177435,0.05789561405493659,0.12413194444444445
Hypothetical-Entrepreneur,0.00019632327528459892,0.04347123953686183,0.12152777777777778
Hypothetical-Irrespective,0.010948699712296006,0.05768366945803287,0.1111111111111111
Hypothetical-Disappointed,0.004963517395114338,0.061227065645162636,0.1111111111111111
Hypothetical-Professional,0.0007937588086259564,0.05526083204350761,0.1171875
Hypothetical-Circumstance,0.014808248099277867,0.060279576307158765,0.1111111111111111
Hypothetical-Immaculately,0.00436608186177298,0.057286464086511835,0.12152777777777778
Hypothetical-Confidential,0.00436608186177298,0.05721012139556725,0.09375
Hypothetical-Unbelievable,0.02581244745348731,0.05680453903494023,0.1032986111111111
Hypothetical-Illustration,0.00522295294994328,0.04576748845177185,0.1032986111111111
Hypothetical-Satisfactory,0.00633998245412442,0.05541042231402221,0.1111111111111111
Hypothetical-Disadvantage,0.005574086285665816,0.057683669458032875,0.1171875
Hypothetical-Organization,0.004563802655632117,0.05760557568141153,0.1171875
Hypothetical-Psychologist,0.005988718474017871,0.05997194470934325,0.12413194444444445
Hypothetical-Entertaining,0.0007937588086259564,0.05985715791539423,0.12152777777777778
Hypothetical-Refrigerator,0.00436608186177298,0.05801234711370689,0.1032986111111111
Hypothetical-Sanitization,0.0077652445569547784,0.04591397921956919,0.1032986111111111
Hypothetical-Relationship,0.010638489512789485,0.0567281396299758,0.08246527777777778
Hypothetical-Considerable,0.00436608186177298,0.05670637016659581,0.09375
Hypothetical-Investigator,0.003595485970466397,0.05813534117729329,0.09375
Hypothetical-Intimidating,0.004963517395114338,0.05998981517017224,0.12413194444444445
Hypothetical-Registration,0.009392711536431661,0.05985715791539423,0.1111111111111111
Hypothetical-Sophisticate,0.007490705301454209,0.057617616043736865,0.12413194444444445
Hypothetical-Subscription,0.0018189598875294893,0.06160315062653139,0.1171875
Hypothetical-Independence,0.0,0.04585276243810807,0.12152777777777778
Hypothetical-Satisfaction,0.00633998245412442,0.05916220699455818,0.09375
Hypothetical-Intelligence,0.00019632327528459892,0.05846893411254618,0.1171875
Hypothetical-Requirements,0.004963517395114338,0.044885583535298576,0.1111111111111111
Hypothetical-Contribution,0.004963517395114338,0.05865904571266383,0.1111111111111111
Respectively-Accomplished,0.021496658220544584,0.05554052394885253,0.12152777777777778
Respectively-Embarrassing,0.006778941125807625,0.055821119692405385,0.1171875
Respectively-Perseverance,0.001404327699177435,0.05788278014482312,0.1171875
Respectively-Significance,0.00034729606546714253,0.05481044993221813,0.1111111111111111
Respectively-Hypothetical,0.001404327699177435,0.05789561405493658,0.12413194444444445
Respectively-Respectively,0.19440525872988731,0.0625,0.0
Respectively-Entrepreneur,0.021496658220544584,0.03870233152090048,0.1032986111111111
Respectively-Irrespective,0.0033858496204924107,0.05500790673587826,0.12152777777777778
Respectively-Disappointed,0.006778941125807625,0.0567281396299758,0.1171875
Respectively-Professional,0.006778941125807625,0.057279795942038574,0.1111111111111111
Respectively-Circumstance,0.006778941125807625,0.0582560772400468,0.1171875
Respectively-Immaculately,0.021496658220544584,0.052229585627961435,0.1032986111111111
Respectively-Confidential,0.021496658220544584,0.05530341266321751,0.1032986111111111
Respectively-Unbelievable,0.00034729606546714253,0.0509014409662448,0.12413194444444445
Respectively-Illustration,0.0021467380788368004,0.04453447345152635,0.1171875
Respectively-Satisfactory,0.033140105488082675,0.05727979594203857,0.08246527777777778
Respectively-Disadvantage,0.06099294267481774,0.055303412663217505,0.1111111111111111
Respectively-Organization,0.044107579710752555,0.05053322888932306,0.1111111111111111
Respectively-Psychologist,0.003218798562596742,0.05837844115394472,0.1032986111111111
Respectively-Entertaining,0.006778941125807625,0.056007762696200766,0.1111111111111111
Respectively-Refrigerator,0.00034729606546714253,0.056128614217856046,0.1032986111111111
Respectively-Sanitization,0.00914387855360193,0.04095076258999596,0.1032986111111111
Respectively-Relationship,0.006778941125807625,0.052229585627961435,0.1171875
Respectively-Considerable,0.00034729606546714253,0.056567467146762536,0.1111111111111111
Respectively-Investigator,0.001003810904745668,0.05286886965163875,0.12413194444444445
Respectively-Intimidating,0.09373362358512896,0.0545141401283008,0.1032986111111111
Respectively-Registration,0.0021467380788368004,0.05500790673587827,0.1032986111111111
Respectively-Sophisticate,0.00024264728413282005,0.05368448275896301,0.1032986111111111
Respectively-Subscription,0.0021467380788368004,0.058075705815239555,0.1171875
Respectively-Independence,0.0,0.04309538750244819,0.125
Respectively-Satisfaction,0.033140105488082675,0.056007762696200766,0.1032986111111111
Respectively-Intelligence,0.021496658220544584,0.05344823390162852,0.12413194444444445
Respectively-Requirements,0.001404327699177435,0.04229862285010923,0.1111111111111111
Respectively-Contribution,0.006778941125807625,0.055397320018481244,0.1111111111111111
Entrepreneur-Accomplished,4.856294437327428e-05,0.03862824989371611,0.1032986111111111
Entrepreneur-Embarrassing,0.00019632327528459892,0.042838872821246515,0.1111111111111111
Entrepreneur-Perseverance,0.00019632327528459892,0.03816360047562942,0.12413194444444445
Entrepreneur-Significance,4.856294437327428e-05,0.03836091877266572,0.12152777777777778
Entrepreneur-Hypothetical,0.00019632327528459892,0.04347123953686183,0.12152777777777778
Entrepreneur-Respectively,0.021496658220544584,0.03870233152090049,0.1032986111111111
Entrepreneur-Entrepreneur,0.0414328681373431,0.03515625,0.0
Entrepreneur-Irrespective,0.00034729606546714253,0.039894843774332486,0.1111111111111111
Entrepreneur-Disappointed,0.02581244745348731,0.04268261521977118,0.1032986111111111
Entrepreneur-Professional,0.00019632327528459892,0.03683636262881338,0.1032986111111111
Entrepreneur-Circumstance,0.00019632327528459892,0.04162195684177665,0.12152777777777778
Entrepreneur-Immaculately,4.856294437327428e-05,0.03806321313220776,0.1032986111111111
Entrepreneur-Confidential,4.856294437327428e-05,0.03935887708786172,0.1111111111111111
Entrepreneur-Unbelievable,4.856294437327428e-05,0.0409696993492671,0.12152777777777778
Entrepreneur-Illustration,0.0004497994167456526,0.031164386264301677,0.08246527777777778
Entrepreneur-Satisfactory,0.015456017169957918,0.03755014816092379,0.12152777777777778
Entrepreneur-Disadvantage,0.021496658220544584,0.04002154785271386,0.12152777777777778
Entrepreneur-Organization,9.746788694436903e-05,0.04437826116764372,0.09375
Entrepreneur-Psychologist,0.0004497994167456526,0.04046286732797603,0.1111111111111111
Entrepreneur-Entertaining,0.02581244745348731,0.040618383286276455,0.09375
Entrepreneur-Refrigerator,4.856294437327428e-05,0.041162829291494896,0.1111111111111111
Entrepreneur-Sanitization,0.0006064484008839535,0.03282814825025475,0.1111111111111111
Entrepreneur-Relationship,0.00019632327528459892,0.03836091877266572,0.12152777777777778
Entrepreneur-Considerable,4.856294437327428e-05,0.039610779522841734,0.12413194444444445
Entrepreneur-Investigator,0.017529869549329682,0.038113390278199794,0.1032986111111111
Entrepreneur-Intimidating,0.02581244745348731,0.042291423711044024,0.1032986111111111
Entrepreneur-Registration,0.0004497994167456526,0.04580550189878865,0.1032986111111111
Entrepreneur-Sophisticate,0.0008209667382458666,0.04510209274160557,0.1171875
Entrepreneur-Subscription,0.0004497994167456526,0.043524475489612545,0.1111111111111111
Entrepreneur-Independence,0.0,0.0323889012053806,0.1171875
Entrepreneur-Satisfaction,0.015456017169957918,0.03783539200862954,0.1111111111111111
Entrepreneur-Intelligence,0.0414328681373431,0.04564135958113172,0.1111111111111111
Entrepreneur-Requirements,0.00019632327528459892,0.02986388852341641,0.12152777777777778
Entrepreneur-Contribution,0.00019632327528459892,0.04046768313316547,0.1111111111111111
Irrespective-Accomplished,0.025666416807032966,0.05530341266321751,0.1111111111111111
Irrespective-Embarrassing,0.24057059983226683,0.05907812888831114,0.08246527777777778
Irrespective-Perseverance,0.001404327699177435,0.05383304040477084,0.1171875
Irrespective-Significance,0.004517054651955524,0.05119729834706621,0.1171875
Irrespective-Hypothetical,0.010948699712296006,0.057683669458032875,0.1111111111111111
Irrespective-Respectively,0.0033858496204924107,0.05500790673587827,0.12152777777777778
Irrespective-Entrepreneur,0.00034729606546714253,0.039894843774332486,0.1111111111111111
Irrespective-Irrespective,0.4281969174363465,0.06249999999999999,0.0
Irrespective-Disappointed,0.005574086285665816,0.054072031028569445,0.1171875
Irrespective-Professional,0.001404327699177435,0.050940330156959424,0.12413194444444445
Irrespective-Circumstance,0.005574086285665816,0.059035739565667156,0.1171875
Irrespective-Immaculately,0.2552883169270038,0.053386153448073695,0.09374999999999999
Irrespective-Confidential,0.025666416807032966,0.05553565161100328,0.1111111111111111
Irrespective-Unbelievable,0.00034729606546714253,0.06021432950346744,0.1032986111111111
Irrespective-Illustration,0.051564573791285484,0.043315400356006895,0.08246527777777778
Irrespective-Satisfactory,0.037309864074571056,0.05720460701671311,0.09374999999999999
Irrespective-Disadvantage,0.007555608206980792,0.06197188430574901,0.1032986111111111
Irrespective-Organization,0.24596000587365568,0.05215706044411016,0.1032986111111111
Irrespective-Psychologist,0.006316496665325182,0.05687735436373066,0.12152777777777778
Irrespective-Entertaining,0.001404327699177435,0.052487506188722215,0.1032986111111111
Irrespective-Refrigerator,0.004517054651955524,0.05253625364843084,0.12413194444444445
Irrespective-Sanitization,0.046100109175550893,0.04074199352783826,0.1032986111111111
Irrespective-Relationship,0.09373362358512896,0.05273325441001288,0.1032986111111111
Irrespective-Considerable,0.004517054651955524,0.05392724054868954,0.1171875
Irrespective-Investigator,0.001003810904745668,0.060347178558195956,0.09375
Irrespective-Intimidating,0.24057059983226683,0.05505958412609933,0.1032986111111111
Irrespective-Registration,0.055734332377773865,0.05392724054868954,0.1111111111111111
Irrespective-Sophisticate,0.004412405870621201,0.05318793575123584,0.1111111111111111
Irrespective-Subscription,0.0021467380788368004,0.05819173350688826,0.1111111111111111
Irrespective-Independence,0.0,0.044758124950511555,0.1032986111111111
Irrespective-Satisfaction,0.037309864074571056,0.05547787410569298,0.09375
Irrespective-Intelligence,0.00034729606546714253,0.05761609408770869,0.08246527777777778
Irrespective-Requirements,0.010948699712296006,0.04158245133229689,0.1032986111111111
Irrespective-Contribution,0.010948699712296006,0.053580890019374626,0.1171875
Disappointed-Accomplished,0.00436608186177298,0.056729015099719546,0.09375
Disappointed-Embarrassing,0.004963517395114338,0.05951649068314315,0.1032986111111111
Disappointed-Perseverance,0.0007937588086259564,0.05314702501121057,0.12152777777777778
Disappointed-Significance,0.00436608186177298,0.05776218040172476,0.12152777777777778
Disappointed-Hypothetical,0.004963517395114338,0.061227065645162636,0.1111111111111111
Disappointed-Respectively,0.006778941125807625,0.0567281396299758,0.1171875
Disappointed-Entrepreneur,0.02581244745348731,0.04268261521977118,0.1032986111111111
Disappointed-Irrespective,0.005574086285665816,0.054072031028569445,0.1171875
Disappointed-Disappointed,0.360722204047862,0.0625,0.0
Disappointed-Professional,0.0007937588086259564,0.05314702501121057,0.12152777777777778
Disappointed-Circumstance,0.004963517395114338,0.05824505514419831,0.1171875
Disappointed-Immaculately,0.00436608186177298,0.05642485862868746,0.12152777777777778
Disappointed-Confidential,0.00436608186177298,0.05718832548810096,0.1111111111111111
Disappointed-Unbelievable,0.00019632327528459892,0.053790593414543335,0.1171875
Disappointed-Illustration,0.0018189598875294893,0.044805668187060194,0.1171875
Disappointed-Satisfactory,0.23596188257409526,0.05235929354597568,0.1111111111111111
Disappointed-Disadvantage,0.24057059983226683,0.05505958412609933,0.1032986111111111
Disappointed-Organization,0.004563802655632117,0.05617310130955811,0.1111111111111111
Disappointed-Psychologist,0.005988718474017871,0.05926772638418698,0.12152777777777778
Disappointed-Entertaining,0.010638489512789485,0.05857532821606354,0.08246527777777778
Disappointed-Refrigerator,0.02998220603997569,0.058990488797135546,0.1111111111111111
Disappointed-Sanitization,0.23624440852556755,0.045400545346376914,0.1111111111111111
Disappointed-Relationship,0.0007937588086259564,0.05838473134604934,0.1111111111111111
Disappointed-Considerable,0.00436608186177298,0.05505813304505263,0.1171875
Disappointed-Investigator,0.0174109941785486,0.054123843395732237,0.1032986111111111
Disappointed-Intimidating,0.014808248099277867,0.058348262180767545,0.1032986111111111
Disappointed-Registration,0.23561061859398869,0.05935405476671908,0.1111111111111111
Disappointed-Sophisticate,0.007490705301454209,0.056753514441230286,0.12152777777777778
Disappointed-Subscription,0.0018189598875294893,0.06039868727696329,0.1111111111111111
Disappointed-Independence,0.0,0.044177248230647864,0.12152777777777778
Disappointed-Satisfaction,0.23596188257409526,0.057368263173267674,0.1032986111111111
Disappointed-Intelligence,0.02581244745348731,0.05595374969494465,0.1032986111111111
Disappointed-Requirements,0.23458541751508516,0.043563718362615286,0.1111111111111111
Disappointed-Contribution,0.004963517395114338,0.05835124545222043,0.1032986111111111
Professional-Accomplished,0.00019632327528459892,0.05326660492384236,0.12152777777777778
Professional-Embarrassing,0.0007937588086259564,0.0536662706193356,0.12413194444444445
Professional-Perseverance,0.010638489512789485,0.05537124712263269,0.1032986111111111
Professional-Significance,0.00019632327528459892,0.05488698126252552,0.1171875
Professional-Hypothetical,0.0007937588086259564,0.05526083204350761,0.1171875
Professional-Respectively,0.006778941125807625,0.05727979594203857,0.1111111111111111
Professional-Entrepreneur,0.00019632327528459892,0.03683636262881338,0.1032986111111111
Professional-Irrespective,0.001404327699177435,0.050940330156959424,0.12413194444444445
Professional-Disappointed,0.0007937588086259564,0.05314702501121056,0.12152777777777778
Professional-Professional,0.12693054534140277,0.0625,0.0
Professional-Circumstance,0.010638489512789485,0.05768366945803287,0.1032986111111111
Professional-Immaculately,0.00019632327528459892,0.05001978923683446,0.12152777777777778
Professional-Confidential,0.00019632327528459892,0.05318793575123584,0.1111111111111111
Professional-Unbelievable,0.00019632327528459892,0.0478102468714159,0.12152777777777778
Professional-Illustration,0.00522295294994328,0.04244201153239492,0.1032986111111111
Professional-Satisfactory,0.003320946714965828,0.05244696411990238,0.125
Professional-Disadvantage,0.006778941125807625,0.050940330156959424,0.12413194444444445
Professional-Organization,0.016333163609954095,0.049765539897874675,0.1032986111111111
Professional-Psychologist,0.0018189598875294893,0.05788948329415841,0.1171875
Professional-Entertaining,0.010638489512789485,0.051975539158377215,0.1171875
Professional-Refrigerator,0.00019632327528459892,0.05289048784423489,0.1032986111111111
Professional-Sanitization,0.003595485970466397,0.03977203148656089,0.1111111111111111
Professional-Relationship,0.0007937588086259564,0.05014646582620148,0.1171875
Professional-Considerable,0.00019632327528459892,0.06013642224069564,0.12152777777777778
Professional-Investigator,0.003595485970466397,0.05040405315917331,0.1032986111111111
Professional-Intimidating,0.0007937588086259564,0.05352677847685733,0.12152777777777778
Professional-Registration,0.00522295294994328,0.05209479332971958,0.1032986111111111
Professional-Sophisticate,0.06444886260597879,0.05411677839836944,0.1032986111111111
Professional-Subscription,0.0018189598875294893,0.05607904503287729,0.12152777777777778
Professional-Independence,0.0,0.04157551112520072,0.1171875
Professional-Satisfaction,0.003320946714965828,0.05197553915837721,0.12152777777777778
Professional-Intelligence,0.00019632327528459892,0.04971462514587291,0.1171875
Professional-Requirements,0.0007937588086259564,0.040508372014381115,0.1111111111111111
Professional-Contribution,0.0007937588086259564,0.05776218040172476,0.1171875
Circumstance-Accomplished,0.00436608186177298,0.05721621607736971,0.12413194444444445
Circumstance-Embarrassing,0.014808248099277867,0.05978893419795503,0.12152777777777778
Circumstance-Perseverance,0.0007937588086259564,0.05712340799554292,0.08246527777777778
Circumstance-Significance,0.00436608186177298,0.05712340799554293,0.09375
Circumstance-Hypothetical,0.014808248099277867,0.060279576307158765,0.1111111111111111
Circumstance-Respectively,0.006778941125807625,0.0582560772400468,0.1171875
Circumstance-Entrepreneur,0.00019632327528459892,0.04162195684177665,0.12152777777777778
Circumstance-Irrespective,0.005574086285665816,0.059035739565667156,0.1171875
Circumstance-Disappointed,0.004963517395114338,0.05824505514419832,0.1171875
Circumstance-Professional,0.010638489512789485,0.05768366945803287,0.1032986111111111
Circumstance-Circumstance,0.360722204047862,0.0625,0.0
Circumstance-Immaculately,0.00436608186177298,0.05455242721889361,0.12413194444444445
Circumstance-Confidential,0.2339879819817438,0.056706370166595806,0.1032986111111111
Circumstance-Unbelievable,0.02581244745348731,0.05754952618863712,0.1171875
Circumstance-Illustration,0.0018189598875294893,0.045207675095506286,0.12413194444444445
Circumstance-Satisfactory,0.007490705301454209,0.05801234711370689,0.12413194444444445
Circumstance-Disadvantage,0.005574086285665816,0.059341859031148136,0.1111111111111111
Circumstance-Organization,0.020502922196442477,0.055345958978094426,0.12413194444444445
Circumstance-Psychologist,0.005988718474017871,0.0616031506265314,0.12413194444444445
Circumstance-Entertaining,0.0007937588086259564,0.05529034687548677,0.125
Circumstance-Refrigerator,0.00436608186177298,0.05700148964886856,0.1171875
Circumstance-Sanitization,0.0077652445569547784,0.043567130841371815,0.1171875
Circumstance-Relationship,0.0007937588086259564,0.05580791849075385,0.12152777777777778
Circumstance-Considerable,0.00436608186177298,0.058289657589186174,0.09375
Circumstance-Investigator,0.002452749819108327,0.05774019117325724,0.12413194444444445
Circumstance-Intimidating,0.004963517395114338,0.05865666209953126,0.125
Circumstance-Registration,0.005988718474017871,0.057381862812435847,0.12413194444444445
Circumstance-Sophisticate,0.23596188257409526,0.05652440255661779,0.09375
Circumstance-Subscription,0.0018189598875294893,0.06027957630715877,0.12152777777777778
Circumstance-Independence,0.0,0.04619688622819691,0.1111111111111111
